Local time,Open,High,Low,Close,Volume
18.07.2025 15:08:00.000 GMT-0500,1.16253,1.16262,1.16250,1.16261,16200
18.07.2025 15:09:00.000 GMT-0500,1.16264,1.16264,1.16255,1.16256,40720
18.07.2025 15:10:00.000 GMT-0500,1.16257,1.16262,1.16256,1.16260,34500
18.07.2025 15:11:00.000 GMT-0500,1.16260,1.16261,1.16258,1.16260,25200
18.07.2025 15:12:00.000 GMT-0500,1.16261,1.16265,1.16260,1.16263,32400
18.07.2025 15:13:00.000 GMT-0500,1.16262,1.16262,1.16258,1.16258,13500
18.07.2025 15:14:00.000 GMT-0500,1.16258,1.16260,1.16258,1.16260,40500
18.07.2025 15:15:00.000 GMT-0500,1.16260,1.16261,1.16255,1.16256,32490
18.07.2025 15:16:00.000 GMT-0500,1.16256,1.16261,1.16256,1.16260,8100
18.07.2025 15:17:00.000 GMT-0500,1.16264,1.16267,1.16261,1.16266,12600
18.07.2025 15:18:00.000 GMT-0500,1.16268,1.16272,1.16264,1.16270,17100
18.07.2025 15:19:00.000 GMT-0500,1.16271,1.16272,1.16271,1.16272,3600
18.07.2025 15:20:00.000 GMT-0500,1.16271,1.16271,1.16263,1.16266,15390
18.07.2025 15:21:00.000 GMT-0500,1.16268,1.16268,1.16257,1.16257,16200
18.07.2025 15:22:00.000 GMT-0500,1.16260,1.16263,1.16247,1.16252,68940
18.07.2025 15:23:00.000 GMT-0500,1.16251,1.16257,1.16251,1.16255,14220
18.07.2025 15:24:00.000 GMT-0500,1.16260,1.16271,1.16256,1.16267,19740
18.07.2025 15:25:00.000 GMT-0500,1.16270,1.16274,1.16270,1.16273,9780
18.07.2025 15:26:00.000 GMT-0500,1.16272,1.16272,1.16268,1.16268,9450
18.07.2025 15:27:00.000 GMT-0500,1.16269,1.16269,1.16262,1.16265,12600
18.07.2025 15:28:00.000 GMT-0500,1.16265,1.16265,1.16265,1.16265,2700
18.07.2025 15:29:00.000 GMT-0500,1.16267,1.16271,1.16261,1.16262,31950
18.07.2025 15:30:00.000 GMT-0500,1.16264,1.16269,1.16264,1.16265,10020
18.07.2025 15:31:00.000 GMT-0500,1.16265,1.16266,1.16261,1.16262,29700
18.07.2025 15:32:00.000 GMT-0500,1.16261,1.16262,1.16256,1.16259,24660
18.07.2025 15:33:00.000 GMT-0500,1.16260,1.16262,1.16259,1.16261,10800
18.07.2025 15:35:00.000 GMT-0500,1.16262,1.16263,1.16259,1.16259,7200
18.07.2025 15:36:00.000 GMT-0500,1.16257,1.16273,1.16257,1.16269,68580
18.07.2025 15:37:00.000 GMT-0500,1.16268,1.16270,1.16268,1.16270,3600
18.07.2025 15:38:00.000 GMT-0500,1.16273,1.16273,1.16267,1.16271,12600
18.07.2025 15:39:00.000 GMT-0500,1.16269,1.16269,1.16265,1.16266,14400
18.07.2025 15:40:00.000 GMT-0500,1.16268,1.16269,1.16266,1.16268,13500
18.07.2025 15:41:00.000 GMT-0500,1.16269,1.16269,1.16261,1.16261,36900
18.07.2025 15:42:00.000 GMT-0500,1.16264,1.16264,1.16260,1.16263,9000
18.07.2025 15:43:00.000 GMT-0500,1.16264,1.16266,1.16264,1.16266,7200
18.07.2025 15:44:00.000 GMT-0500,1.16268,1.16268,1.16263,1.16265,13500
18.07.2025 15:45:00.000 GMT-0500,1.16265,1.16267,1.16262,1.16265,24300
18.07.2025 15:46:00.000 GMT-0500,1.16264,1.16264,1.16222,1.16224,76520
18.07.2025 15:47:00.000 GMT-0500,1.16223,1.16226,1.16199,1.16201,96580
18.07.2025 15:48:00.000 GMT-0500,1.16203,1.16207,1.16199,1.16199,54540
18.07.2025 15:49:00.000 GMT-0500,1.16199,1.16213,1.16195,1.16212,33300
18.07.2025 15:50:00.000 GMT-0500,1.16211,1.16214,1.16208,1.16211,49050
18.07.2025 15:51:00.000 GMT-0500,1.16218,1.16223,1.16205,1.16211,38700
18.07.2025 15:52:00.000 GMT-0500,1.16211,1.16212,1.16190,1.16202,62100
18.07.2025 15:53:00.000 GMT-0500,1.16206,1.16224,1.16206,1.16224,62550
18.07.2025 15:54:00.000 GMT-0500,1.16223,1.16224,1.16217,1.16222,36000
18.07.2025 15:55:00.000 GMT-0500,1.16219,1.16225,1.16215,1.16224,42650
18.07.2025 15:56:00.000 GMT-0500,1.16224,1.16225,1.16198,1.16206,114450
18.07.2025 15:57:00.000 GMT-0500,1.16217,1.16262,1.16189,1.16238,116700
18.07.2025 15:58:00.000 GMT-0500,1.16232,1.16280,1.16208,1.16209,163009.99
18.07.2025 15:59:00.000 GMT-0500,1.16225,1.16225,1.16199,1.16207,23240
20.07.2025 16:04:00.000 GMT-0500,1.16236,1.16239,1.16235,1.16239,2920
20.07.2025 16:05:00.000 GMT-0500,1.16251,1.16256,1.16251,1.16256,3520
20.07.2025 16:06:00.000 GMT-0500,1.16256,1.16256,1.16256,1.16256,2010
20.07.2025 16:07:00.000 GMT-0500,1.16259,1.16261,1.16259,1.16261,1620
20.07.2025 16:08:00.000 GMT-0500,1.16261,1.16265,1.16261,1.16265,1620
20.07.2025 16:09:00.000 GMT-0500,1.16269,1.16279,1.16268,1.16271,6370
20.07.2025 16:10:00.000 GMT-0500,1.16268,1.16274,1.16268,1.16272,8550
20.07.2025 16:11:00.000 GMT-0500,1.16273,1.16279,1.16237,1.16278,7710
20.07.2025 16:12:00.000 GMT-0500,1.16231,1.16263,1.16231,1.16260,37400
20.07.2025 16:13:00.000 GMT-0500,1.16261,1.16276,1.16261,1.16276,3650
20.07.2025 16:14:00.000 GMT-0500,1.16274,1.16274,1.16257,1.16258,16950
20.07.2025 16:15:00.000 GMT-0500,1.16257,1.16317,1.16255,1.16265,13650
20.07.2025 16:16:00.000 GMT-0500,1.16265,1.16273,1.16265,1.16273,2300
20.07.2025 16:17:00.000 GMT-0500,1.16279,1.16279,1.16265,1.16270,5650
20.07.2025 16:18:00.000 GMT-0500,1.16271,1.16272,1.16269,1.16269,3800
20.07.2025 16:19:00.000 GMT-0500,1.16265,1.16265,1.16256,1.16258,11350
20.07.2025 16:20:00.000 GMT-0500,1.16257,1.16260,1.16251,1.16260,21750
20.07.2025 16:21:00.000 GMT-0500,1.16259,1.16260,1.16259,1.16260,1900
20.07.2025 16:22:00.000 GMT-0500,1.16261,1.16261,1.16261,1.16261,3800
20.07.2025 16:23:00.000 GMT-0500,1.16261,1.16261,1.16261,1.16261,1900
20.07.2025 16:24:00.000 GMT-0500,1.16261,1.16261,1.16260,1.16261,2850
20.07.2025 16:25:00.000 GMT-0500,1.16262,1.16262,1.16261,1.16261,13600
20.07.2025 16:26:00.000 GMT-0500,1.16262,1.16262,1.16259,1.16261,9350
20.07.2025 16:27:00.000 GMT-0500,1.16260,1.16261,1.16259,1.16261,2800
20.07.2025 16:28:00.000 GMT-0500,1.16261,1.16261,1.16260,1.16260,2850
20.07.2025 16:29:00.000 GMT-0500,1.16259,1.16268,1.16259,1.16267,9000
20.07.2025 16:30:00.000 GMT-0500,1.16268,1.16268,1.16265,1.16265,11700
20.07.2025 16:31:00.000 GMT-0500,1.16264,1.16265,1.16264,1.16265,6450
20.07.2025 16:32:00.000 GMT-0500,1.16261,1.16282,1.16257,1.16281,27500
20.07.2025 16:33:00.000 GMT-0500,1.16279,1.16282,1.16279,1.16282,2850
20.07.2025 16:34:00.000 GMT-0500,1.16277,1.16285,1.16261,1.16264,28550
20.07.2025 16:35:00.000 GMT-0500,1.16264,1.16266,1.16263,1.16264,17400
20.07.2025 16:36:00.000 GMT-0500,1.16262,1.16268,1.16259,1.16265,56750
20.07.2025 16:37:00.000 GMT-0500,1.16261,1.16269,1.16252,1.16267,45200
20.07.2025 16:38:00.000 GMT-0500,1.16265,1.16270,1.16258,1.16261,44020
20.07.2025 16:39:00.000 GMT-0500,1.16264,1.16319,1.16262,1.16309,41400
20.07.2025 16:40:00.000 GMT-0500,1.16315,1.16315,1.16298,1.16304,14400
20.07.2025 16:41:00.000 GMT-0500,1.16303,1.16304,1.16297,1.16300,57300
20.07.2025 16:42:00.000 GMT-0500,1.16303,1.16338,1.16296,1.16327,36450
20.07.2025 16:43:00.000 GMT-0500,1.16322,1.16325,1.16314,1.16314,9900
20.07.2025 16:44:00.000 GMT-0500,1.16320,1.16320,1.16312,1.16320,9900
20.07.2025 16:45:00.000 GMT-0500,1.16331,1.16331,1.16314,1.16319,12600
20.07.2025 16:46:00.000 GMT-0500,1.16320,1.16320,1.16312,1.16318,5400
20.07.2025 16:47:00.000 GMT-0500,1.16318,1.16329,1.16311,1.16312,48850
20.07.2025 16:48:00.000 GMT-0500,1.16319,1.16325,1.16309,1.16314,51950
20.07.2025 16:49:00.000 GMT-0500,1.16312,1.16314,1.16308,1.16308,12700
20.07.2025 16:50:00.000 GMT-0500,1.16310,1.16325,1.16310,1.16320,23700
20.07.2025 16:51:00.000 GMT-0500,1.16319,1.16334,1.16319,1.16331,27950
20.07.2025 16:52:00.000 GMT-0500,1.16330,1.16334,1.16318,1.16322,43750
20.07.2025 16:53:00.000 GMT-0500,1.16325,1.16330,1.16320,1.16323,62350
20.07.2025 16:54:00.000 GMT-0500,1.16322,1.16325,1.16322,1.16324,11350
20.07.2025 16:55:00.000 GMT-0500,1.16323,1.16332,1.16318,1.16323,28250
20.07.2025 16:56:00.000 GMT-0500,1.16321,1.16331,1.16321,1.16331,21350
20.07.2025 16:57:00.000 GMT-0500,1.16332,1.16332,1.16326,1.16326,13000
20.07.2025 16:58:00.000 GMT-0500,1.16326,1.16330,1.16325,1.16330,9000
20.07.2025 16:59:00.000 GMT-0500,1.16333,1.16335,1.16325,1.16328,5400
20.07.2025 17:00:00.000 GMT-0500,1.16336,1.16340,1.16299,1.16299,133480
20.07.2025 17:01:00.000 GMT-0500,1.16300,1.16319,1.16290,1.16314,167100.01
20.07.2025 17:02:00.000 GMT-0500,1.16311,1.16326,1.16309,1.16311,81950
20.07.2025 17:03:00.000 GMT-0500,1.16309,1.16310,1.16294,1.16296,93600
20.07.2025 17:04:00.000 GMT-0500,1.16295,1.16302,1.16250,1.16264,274570.01
20.07.2025 17:05:00.000 GMT-0500,1.16266,1.16289,1.16259,1.16266,125750
20.07.2025 17:06:00.000 GMT-0500,1.16269,1.16285,1.16265,1.16278,60150
20.07.2025 17:07:00.000 GMT-0500,1.16280,1.16281,1.16266,1.16273,31350
20.07.2025 17:08:00.000 GMT-0500,1.16274,1.16316,1.16272,1.16298,81600
20.07.2025 17:09:00.000 GMT-0500,1.16298,1.16298,1.16297,1.16298,11700
20.07.2025 17:10:00.000 GMT-0500,1.16298,1.16300,1.16263,1.16267,49500
20.07.2025 17:11:00.000 GMT-0500,1.16268,1.16315,1.16268,1.16297,44450
20.07.2025 17:12:00.000 GMT-0500,1.16295,1.16298,1.16266,1.16288,115900
20.07.2025 17:13:00.000 GMT-0500,1.16286,1.16311,1.16284,1.16301,54200
20.07.2025 17:14:00.000 GMT-0500,1.16302,1.16320,1.16289,1.16305,118820
20.07.2025 17:15:00.000 GMT-0500,1.16305,1.16306,1.16298,1.16306,38800
20.07.2025 17:16:00.000 GMT-0500,1.16308,1.16310,1.16301,1.16302,36100
20.07.2025 17:17:00.000 GMT-0500,1.16300,1.16300,1.16277,1.16284,157899.99
20.07.2025 17:18:00.000 GMT-0500,1.16284,1.16305,1.16284,1.16297,110550
20.07.2025 17:19:00.000 GMT-0500,1.16295,1.16302,1.16273,1.16286,54750
20.07.2025 17:20:00.000 GMT-0500,1.16286,1.16286,1.16280,1.16281,14400
20.07.2025 17:21:00.000 GMT-0500,1.16287,1.16293,1.16283,1.16292,28800
20.07.2025 17:22:00.000 GMT-0500,1.16292,1.16304,1.16283,1.16284,90900
20.07.2025 17:23:00.000 GMT-0500,1.16281,1.16297,1.16281,1.16297,14400
20.07.2025 17:24:00.000 GMT-0500,1.16297,1.16297,1.16296,1.16296,1800
20.07.2025 17:25:00.000 GMT-0500,1.16297,1.16309,1.16294,1.16303,24300
20.07.2025 17:26:00.000 GMT-0500,1.16301,1.16301,1.16284,1.16292,29070
20.07.2025 17:27:00.000 GMT-0500,1.16291,1.16296,1.16290,1.16292,13500
20.07.2025 17:28:00.000 GMT-0500,1.16295,1.16295,1.16276,1.16286,40500
20.07.2025 17:29:00.000 GMT-0500,1.16292,1.16296,1.16282,1.16282,36000
20.07.2025 17:30:00.000 GMT-0500,1.16281,1.16287,1.16281,1.16287,9000
20.07.2025 17:31:00.000 GMT-0500,1.16286,1.16286,1.16282,1.16283,9000
20.07.2025 17:32:00.000 GMT-0500,1.16279,1.16282,1.16276,1.16277,13500
20.07.2025 17:33:00.000 GMT-0500,1.16277,1.16277,1.16267,1.16268,18000
20.07.2025 17:34:00.000 GMT-0500,1.16267,1.16270,1.16266,1.16268,13500
20.07.2025 17:35:00.000 GMT-0500,1.16266,1.16270,1.16262,1.16264,18900
20.07.2025 17:36:00.000 GMT-0500,1.16263,1.16263,1.16255,1.16255,15300
20.07.2025 17:37:00.000 GMT-0500,1.16260,1.16266,1.16260,1.16260,11700
20.07.2025 17:38:00.000 GMT-0500,1.16261,1.16263,1.16259,1.16261,18000
20.07.2025 17:39:00.000 GMT-0500,1.16264,1.16265,1.16254,1.16260,17100
20.07.2025 17:40:00.000 GMT-0500,1.16262,1.16265,1.16260,1.16263,28800
20.07.2025 17:41:00.000 GMT-0500,1.16259,1.16259,1.16249,1.16250,14400
20.07.2025 17:42:00.000 GMT-0500,1.16247,1.16249,1.16247,1.16247,8100
20.07.2025 17:43:00.000 GMT-0500,1.16245,1.16245,1.16225,1.16240,52650
20.07.2025 17:44:00.000 GMT-0500,1.16244,1.16249,1.16241,1.16249,41850
20.07.2025 17:45:00.000 GMT-0500,1.16249,1.16249,1.16228,1.16243,96300
20.07.2025 17:46:00.000 GMT-0500,1.16242,1.16250,1.16240,1.16243,37800
20.07.2025 17:47:00.000 GMT-0500,1.16240,1.16243,1.16230,1.16235,38730
20.07.2025 17:48:00.000 GMT-0500,1.16238,1.16238,1.16221,1.16229,46800
20.07.2025 17:49:00.000 GMT-0500,1.16231,1.16235,1.16227,1.16227,25200
20.07.2025 17:50:00.000 GMT-0500,1.16226,1.16227,1.16222,1.16226,11790
20.07.2025 17:51:00.000 GMT-0500,1.16224,1.16234,1.16224,1.16234,11750
20.07.2025 17:52:00.000 GMT-0500,1.16229,1.16232,1.16223,1.16232,27760
20.07.2025 17:53:00.000 GMT-0500,1.16232,1.16237,1.16232,1.16237,22230
20.07.2025 17:54:00.000 GMT-0500,1.16236,1.16242,1.16236,1.16238,23500
20.07.2025 17:55:00.000 GMT-0500,1.16240,1.16246,1.16236,1.16236,36480
20.07.2025 17:56:00.000 GMT-0500,1.16236,1.16243,1.16236,1.16239,26100
20.07.2025 17:57:00.000 GMT-0500,1.16240,1.16253,1.16240,1.16253,17100
20.07.2025 17:58:00.000 GMT-0500,1.16254,1.16259,1.16252,1.16256,29700
20.07.2025 17:59:00.000 GMT-0500,1.16256,1.16262,1.16254,1.16259,17100
20.07.2025 18:00:00.000 GMT-0500,1.16260,1.16278,1.16258,1.16278,23790
20.07.2025 18:01:00.000 GMT-0500,1.16280,1.16293,1.16280,1.16283,44130
20.07.2025 18:02:00.000 GMT-0500,1.16283,1.16283,1.16272,1.16278,22590
20.07.2025 18:03:00.000 GMT-0500,1.16280,1.16280,1.16270,1.16274,11820
20.07.2025 18:04:00.000 GMT-0500,1.16275,1.16280,1.16252,1.16252,19350
20.07.2025 18:05:00.000 GMT-0500,1.16255,1.16255,1.16246,1.16248,21150
20.07.2025 18:06:00.000 GMT-0500,1.16249,1.16254,1.16244,1.16248,14670
20.07.2025 18:07:00.000 GMT-0500,1.16246,1.16251,1.16245,1.16251,5520
20.07.2025 18:08:00.000 GMT-0500,1.16251,1.16255,1.16251,1.16255,7200
20.07.2025 18:09:00.000 GMT-0500,1.16256,1.16260,1.16256,1.16260,2820
20.07.2025 18:10:00.000 GMT-0500,1.16259,1.16262,1.16259,1.16262,4500
20.07.2025 18:11:00.000 GMT-0500,1.16260,1.16260,1.16255,1.16256,10260
20.07.2025 18:12:00.000 GMT-0500,1.16254,1.16270,1.16254,1.16270,9000
20.07.2025 18:13:00.000 GMT-0500,1.16275,1.16276,1.16264,1.16264,21960
20.07.2025 18:14:00.000 GMT-0500,1.16263,1.16270,1.16263,1.16269,2160
20.07.2025 18:15:00.000 GMT-0500,1.16270,1.16274,1.16268,1.16271,26910
20.07.2025 18:16:00.000 GMT-0500,1.16271,1.16280,1.16271,1.16279,21330
20.07.2025 18:17:00.000 GMT-0500,1.16279,1.16280,1.16275,1.16280,8970
20.07.2025 18:18:00.000 GMT-0500,1.16285,1.16285,1.16279,1.16280,19350
20.07.2025 18:19:00.000 GMT-0500,1.16280,1.16290,1.16280,1.16289,33780
20.07.2025 18:20:00.000 GMT-0500,1.16288,1.16301,1.16288,1.16299,21300
20.07.2025 18:21:00.000 GMT-0500,1.16299,1.16301,1.16289,1.16300,26900
20.07.2025 18:22:00.000 GMT-0500,1.16298,1.16299,1.16284,1.16284,18330
20.07.2025 18:23:00.000 GMT-0500,1.16285,1.16290,1.16284,1.16288,10800
20.07.2025 18:24:00.000 GMT-0500,1.16289,1.16300,1.16288,1.16293,12150
20.07.2025 18:25:00.000 GMT-0500,1.16294,1.16296,1.16285,1.16295,21030
20.07.2025 18:26:00.000 GMT-0500,1.16299,1.16300,1.16298,1.16298,7200
20.07.2025 18:27:00.000 GMT-0500,1.16300,1.16310,1.16300,1.16310,15300
20.07.2025 18:28:00.000 GMT-0500,1.16315,1.16315,1.16305,1.16305,7500
20.07.2025 18:29:00.000 GMT-0500,1.16304,1.16305,1.16301,1.16301,6390
20.07.2025 18:30:00.000 GMT-0500,1.16299,1.16300,1.16296,1.16298,18180
20.07.2025 18:31:00.000 GMT-0500,1.16301,1.16305,1.16299,1.16305,7200
20.07.2025 18:32:00.000 GMT-0500,1.16304,1.16311,1.16304,1.16311,4500
20.07.2025 18:33:00.000 GMT-0500,1.16308,1.16309,1.16285,1.16287,36180
20.07.2025 18:34:00.000 GMT-0500,1.16285,1.16285,1.16279,1.16279,26100
20.07.2025 18:35:00.000 GMT-0500,1.16281,1.16287,1.16279,1.16285,10800
20.07.2025 18:36:00.000 GMT-0500,1.16289,1.16290,1.16285,1.16290,10800
20.07.2025 18:37:00.000 GMT-0500,1.16290,1.16296,1.16290,1.16295,5400
20.07.2025 18:38:00.000 GMT-0500,1.16294,1.16295,1.16294,1.16294,4500
20.07.2025 18:39:00.000 GMT-0500,1.16293,1.16294,1.16293,1.16294,1800
20.07.2025 18:40:00.000 GMT-0500,1.16295,1.16307,1.16295,1.16300,24510
20.07.2025 18:41:00.000 GMT-0500,1.16300,1.16302,1.16286,1.16286,17220
20.07.2025 18:42:00.000 GMT-0500,1.16285,1.16285,1.16268,1.16275,21900
20.07.2025 18:43:00.000 GMT-0500,1.16277,1.16280,1.16274,1.16274,18990
20.07.2025 18:44:00.000 GMT-0500,1.16276,1.16286,1.16276,1.16284,13230
20.07.2025 18:45:00.000 GMT-0500,1.16286,1.16289,1.16286,1.16286,13680
20.07.2025 18:46:00.000 GMT-0500,1.16285,1.16285,1.16279,1.16279,5040
20.07.2025 18:47:00.000 GMT-0500,1.16279,1.16284,1.16269,1.16273,23610
20.07.2025 18:48:00.000 GMT-0500,1.16274,1.16282,1.16274,1.16279,9000
20.07.2025 18:49:00.000 GMT-0500,1.16281,1.16283,1.16279,1.16279,9900
20.07.2025 18:50:00.000 GMT-0500,1.16277,1.16286,1.16276,1.16280,9120
20.07.2025 18:51:00.000 GMT-0500,1.16280,1.16284,1.16277,1.16284,12720
20.07.2025 18:52:00.000 GMT-0500,1.16286,1.16296,1.16286,1.16295,15030
20.07.2025 18:53:00.000 GMT-0500,1.16296,1.16296,1.16290,1.16293,19790
20.07.2025 18:54:00.000 GMT-0500,1.16294,1.16312,1.16294,1.16311,43040
20.07.2025 18:55:00.000 GMT-0500,1.16310,1.16316,1.16307,1.16315,12600
20.07.2025 18:56:00.000 GMT-0500,1.16311,1.16311,1.16304,1.16304,7290
20.07.2025 18:57:00.000 GMT-0500,1.16306,1.16307,1.16301,1.16302,9210
20.07.2025 18:58:00.000 GMT-0500,1.16303,1.16307,1.16301,1.16307,28890
20.07.2025 18:59:00.000 GMT-0500,1.16292,1.16296,1.16289,1.16294,16720
20.07.2025 19:00:00.000 GMT-0500,1.16296,1.16313,1.16296,1.16301,36480
20.07.2025 19:01:00.000 GMT-0500,1.16300,1.16300,1.16272,1.16282,53480
20.07.2025 19:02:00.000 GMT-0500,1.16284,1.16307,1.16284,1.16307,36020
20.07.2025 19:03:00.000 GMT-0500,1.16309,1.16330,1.16300,1.16319,52830
20.07.2025 19:04:00.000 GMT-0500,1.16320,1.16326,1.16315,1.16321,18900
20.07.2025 19:05:00.000 GMT-0500,1.16322,1.16322,1.16313,1.16317,64220
20.07.2025 19:06:00.000 GMT-0500,1.16316,1.16321,1.16313,1.16315,26600
20.07.2025 19:07:00.000 GMT-0500,1.16313,1.16317,1.16311,1.16312,11970
20.07.2025 19:08:00.000 GMT-0500,1.16311,1.16312,1.16309,1.16312,19920
20.07.2025 19:09:00.000 GMT-0500,1.16310,1.16315,1.16308,1.16315,11040
20.07.2025 19:10:00.000 GMT-0500,1.16314,1.16321,1.16314,1.16317,47670
20.07.2025 19:11:00.000 GMT-0500,1.16317,1.16325,1.16317,1.16320,65760
20.07.2025 19:12:00.000 GMT-0500,1.16320,1.16337,1.16318,1.16333,65780
20.07.2025 19:13:00.000 GMT-0500,1.16333,1.16342,1.16333,1.16340,25250
20.07.2025 19:14:00.000 GMT-0500,1.16345,1.16359,1.16344,1.16359,93290
20.07.2025 19:15:00.000 GMT-0500,1.16359,1.16362,1.16345,1.16345,51390
20.07.2025 19:16:00.000 GMT-0500,1.16340,1.16343,1.16339,1.16339,17550
20.07.2025 19:17:00.000 GMT-0500,1.16336,1.16336,1.16330,1.16336,27000
20.07.2025 19:18:00.000 GMT-0500,1.16339,1.16339,1.16321,1.16321,23010
20.07.2025 19:19:00.000 GMT-0500,1.16324,1.16326,1.16315,1.16320,33300
20.07.2025 19:20:00.000 GMT-0500,1.16320,1.16323,1.16314,1.16321,23790
20.07.2025 19:21:00.000 GMT-0500,1.16323,1.16324,1.16310,1.16315,19980
20.07.2025 19:22:00.000 GMT-0500,1.16319,1.16321,1.16314,1.16316,42470
20.07.2025 19:23:00.000 GMT-0500,1.16314,1.16316,1.16308,1.16315,20670
20.07.2025 19:24:00.000 GMT-0500,1.16313,1.16314,1.16303,1.16303,33390
20.07.2025 19:25:00.000 GMT-0500,1.16305,1.16309,1.16291,1.16293,32970
20.07.2025 19:26:00.000 GMT-0500,1.16294,1.16294,1.16287,1.16288,13500
20.07.2025 19:27:00.000 GMT-0500,1.16290,1.16292,1.16281,1.16287,19920
20.07.2025 19:28:00.000 GMT-0500,1.16288,1.16295,1.16285,1.16293,86800
20.07.2025 19:29:00.000 GMT-0500,1.16294,1.16294,1.16288,1.16291,59300
20.07.2025 19:30:00.000 GMT-0500,1.16290,1.16297,1.16284,1.16284,20440
20.07.2025 19:31:00.000 GMT-0500,1.16284,1.16284,1.16270,1.16270,21290
20.07.2025 19:32:00.000 GMT-0500,1.16269,1.16271,1.16258,1.16261,63810
20.07.2025 19:33:00.000 GMT-0500,1.16260,1.16268,1.16258,1.16260,37190
20.07.2025 19:34:00.000 GMT-0500,1.16261,1.16271,1.16259,1.16267,22500
20.07.2025 19:35:00.000 GMT-0500,1.16265,1.16266,1.16246,1.16249,25340
20.07.2025 19:36:00.000 GMT-0500,1.16250,1.16253,1.16247,1.16249,19800
20.07.2025 19:37:00.000 GMT-0500,1.16246,1.16251,1.16236,1.16238,31590
20.07.2025 19:38:00.000 GMT-0500,1.16238,1.16242,1.16233,1.16242,27750
20.07.2025 19:39:00.000 GMT-0500,1.16243,1.16256,1.16243,1.16254,41100
20.07.2025 19:40:00.000 GMT-0500,1.16256,1.16256,1.16246,1.16247,17460
20.07.2025 19:41:00.000 GMT-0500,1.16246,1.16248,1.16246,1.16246,6720
20.07.2025 19:42:00.000 GMT-0500,1.16246,1.16248,1.16237,1.16241,24540
20.07.2025 19:43:00.000 GMT-0500,1.16242,1.16242,1.16222,1.16230,52460
20.07.2025 19:44:00.000 GMT-0500,1.16229,1.16231,1.16225,1.16229,21690
20.07.2025 19:45:00.000 GMT-0500,1.16231,1.16239,1.16231,1.16232,22230
20.07.2025 19:46:00.000 GMT-0500,1.16229,1.16238,1.16228,1.16235,20790
20.07.2025 19:47:00.000 GMT-0500,1.16236,1.16242,1.16235,1.16235,21600
20.07.2025 19:48:00.000 GMT-0500,1.16239,1.16245,1.16239,1.16242,20700
20.07.2025 19:49:00.000 GMT-0500,1.16243,1.16249,1.16241,1.16241,22950
20.07.2025 19:50:00.000 GMT-0500,1.16243,1.16251,1.16242,1.16251,22020
20.07.2025 19:51:00.000 GMT-0500,1.16252,1.16254,1.16246,1.16252,22260
20.07.2025 19:52:00.000 GMT-0500,1.16252,1.16252,1.16228,1.16228,25300
20.07.2025 19:53:00.000 GMT-0500,1.16228,1.16232,1.16225,1.16227,16400
20.07.2025 19:54:00.000 GMT-0500,1.16229,1.16231,1.16218,1.16225,35370
20.07.2025 19:55:00.000 GMT-0500,1.16228,1.16230,1.16210,1.16215,54410
20.07.2025 19:56:00.000 GMT-0500,1.16217,1.16223,1.16205,1.16206,31050
20.07.2025 19:57:00.000 GMT-0500,1.16206,1.16208,1.16194,1.16196,34470
20.07.2025 19:58:00.000 GMT-0500,1.16196,1.16199,1.16192,1.16195,26200
20.07.2025 19:59:00.000 GMT-0500,1.16195,1.16198,1.16188,1.16191,33300
20.07.2025 20:00:00.000 GMT-0500,1.16187,1.16187,1.16171,1.16176,64320
20.07.2025 20:01:00.000 GMT-0500,1.16176,1.16185,1.16175,1.16177,56210
20.07.2025 20:02:00.000 GMT-0500,1.16177,1.16191,1.16177,1.16191,33300
20.07.2025 20:03:00.000 GMT-0500,1.16196,1.16199,1.16188,1.16199,28890
20.07.2025 20:04:00.000 GMT-0500,1.16200,1.16200,1.16186,1.16186,28590
20.07.2025 20:05:00.000 GMT-0500,1.16188,1.16189,1.16181,1.16184,30150
20.07.2025 20:06:00.000 GMT-0500,1.16186,1.16200,1.16186,1.16193,32400
20.07.2025 20:07:00.000 GMT-0500,1.16192,1.16212,1.16192,1.16212,139770
20.07.2025 20:08:00.000 GMT-0500,1.16212,1.16218,1.16212,1.16214,90440
20.07.2025 20:09:00.000 GMT-0500,1.16216,1.16224,1.16216,1.16223,44640
20.07.2025 20:10:00.000 GMT-0500,1.16227,1.16233,1.16220,1.16226,86900
20.07.2025 20:11:00.000 GMT-0500,1.16226,1.16236,1.16226,1.16228,60060
20.07.2025 20:12:00.000 GMT-0500,1.16228,1.16237,1.16221,1.16235,54490
20.07.2025 20:13:00.000 GMT-0500,1.16234,1.16241,1.16234,1.16241,27000
20.07.2025 20:14:00.000 GMT-0500,1.16240,1.16251,1.16240,1.16244,30720
20.07.2025 20:15:00.000 GMT-0500,1.16244,1.16250,1.16232,1.16232,70290
20.07.2025 20:16:00.000 GMT-0500,1.16235,1.16252,1.16234,1.16240,43320
20.07.2025 20:17:00.000 GMT-0500,1.16238,1.16238,1.16222,1.16224,21390
20.07.2025 20:18:00.000 GMT-0500,1.16225,1.16227,1.16215,1.16223,23130
20.07.2025 20:19:00.000 GMT-0500,1.16223,1.16224,1.16207,1.16218,29790
20.07.2025 20:20:00.000 GMT-0500,1.16218,1.16221,1.16212,1.16221,22890
20.07.2025 20:21:00.000 GMT-0500,1.16220,1.16220,1.16207,1.16208,17100
20.07.2025 20:22:00.000 GMT-0500,1.16208,1.16210,1.16204,1.16210,10800
